Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
"#73, Shantinivasa",15-06-2007,Kannada,Sudeep,Vaishali Kasaravalli,Bharathwaj,"When Raghu enters a dysfunctional family as a cook, he clears their misunderstandings and brings the members closer to each other. However, there is more to him than what he shows.",6,0.2144
Ee Bandhana,21-12-2007,Kannada,Vishnuvardhan,Jaya Prada,Mano Murthy,"Remake of  Hindi film Bhagban(2003), which itself is an unofficial adaptation of Make Way for Tomorrow (1937). An old couple sacrifices everything so their children live a happy life. However, they are forced to separate and subjected to ill-treatment and disrespect in their children's homes.",2,0.1048
Cheluvina Chittara,22-06-2007,Kannada,Ganesh,Amulya,Mano Murthy,"A young schoolgirl, Aishwarya, from a rich local don family falls in love and elopes with a small-time mechanic, Maadesha.",0,0.2052
Santa,18-05-2007,Kannada,Shivaraj Kumar,Aarti Chabria,Gurukiran,"Santa is a 2007 Kannada film directed by S. Muralimohan and produced by Vijayakumar and K. P. Srikanth. The film stars Shivaraj Kumar, Aarti Chhabria and Sangliana in lead roles. Music was composed by Gurukiran.",6,0.1449
Chanda,27-11-2007,Kannada,Duniya Vijay,Shuba Poonja,,"Chanda is a Kannada action movie, directed by S.Narayan. The cast of Chanda includes Duniya Vijay,Shuba Poonja.",0,0.1932
Sathyavan Savithri,16-12-2007,Kannada,Ramesh Aravind,Daisy Bopanna,Gurukiran,"Sathyavan Savithri is a 2007 Kannada film directed by Ramesh Aravind and produced by Ajay Chandani. The film stars Ramesh Aravind, Jennifer Kotwal, Mohan Shankar, and Aniruddh in lead roles. Gurukiran composed the Music.  Sathyavan, a dentist, flirts with women and does not believe in marriage. But when his grandfather decides to donate their ancestral property, Sathyavan reconsiders his decision to get married.",7,0.1514
Lava Kusha,13-12-2007,Kannada,Upendra,Charmy Kaur,Gurukiran,"Lava Kusha is a 2007 Kannada film directed by Om Saiprakash. The film stars Upendra, Shivaraj Kumar, Charmi Kaur and Jennifer Kotwal in lead roles. Music was composed by Gurukiran.",0,0.2113
Kaada Beladingalu,03-10-2007,Kannada,Loknath,,Rajesh Ramanathan,"While on an assignment,  journalist Sudheshne visits her village. Seeing everyone leaving for the city for work, she resolves to change their outlook.",0,0.0881
Jambada Hudugi,15-06-2007,Kannada,Yash,,,"This movie follows Priya, a mischievous yet kind-hearted doctor, as she navigates life with a non-committal boyfriend and his family.",0,0.0777
Aramane,25-04-2008,Kannada,Ganesh,Roma Asrani,,"A photographer named Arun befriends Rajashekhara, a wealthy but lonely man who has resorted to drinking to quell his pain. Soon, Arun agrees to help him reunite with his estranged family.",0,0.3964
Rocky,25-12-2008,Kannada,Yash,Bianca Desai,,Rocky is a young college student raised in an unloving home. Usha comes from a loving home but lost her mother in death. They meet on her first day of college and it is love at first sight for Rocky.,3,0.3889
Moggina Manasu,18-07-2008,Kannada,Yash,Radhika Pandit,Mano Murthy,"Moggina Manasu focuses on the confused state of mind of teenage girls and their relationships with boys. It also touches on teenage pregnancy and ragging in colleges, camaraderie with seniors, and teenagers' disrespect towards their parents and studies.",8,0.2924
Arjun,12-08-2008,Kannada,Darshan Thoogudeepa Srinivas,Urvashi,,Police officer Arjun has strong moral values and lets criminals off with a warning. But he is in a fix when he learns that his father is paying petty criminals to help him catch big criminals.,0,0.2809
gaja,11-01-2008,Kannada,Darshan Thoogudeepa Srinivas,Chitra Shenoy,V. Harikrishna,"A cat and mouse chase ensues between Gaja and a rival faction leader over a few startling events. Gaja tries to protect his friend, Krishna, and his lover, Shwetha, who are being targeted.",0,0.2715
Gulabi Talkies,14-07-2008,Kannada,,Umashree,Isaac Thomas Kottukappally,"Gulabi is a discarded fifty something woman, an outcast living on an island with the fisher folk. Her obsession for films is fulled with the introduction of a television in her life and her village hut becomes a hub.  Gulabi Talkies is a 2008 Kannada film by acclaimed Indian director Girish Kasaravalli. It is based on a short story by the same name by Kannada writer Vaidehi.[1]  The film premiered at the Osian's Cinefan Festival of Asian and Arab Cinema in New Delhi on 14 July 2008, where it won the Best Film and Best Actress awards in the Indian Competition section. Umashree won the National Award for Best Actress for her performance in the film.",4,0.23
Inthi Ninna Preethiya,29-02-2008,Kannada,Srinagar Kitty,Sonu Gowda,Sadhu Kokila,"Rajeev dejected in life, after he is unable to marry his girl Namana hits the bar. Rajeev is married off to parimala, by his brother with a hope that he mends his ways. His struggle with his addiction forms the plot.",9,0.6212
Bindaas,15-02-2008,Kannada,Puneeth Rajkumar,Hansika Motwani,Gurukiran,,4,0.2299
Gaalipata,30-01-2008,Kannada,Ganesh,Daisy Bopanna,V. Harikrishna,"Three friends, Ganesh (Ganesh), Diganth (Diganth) and Kitty (Rajesh Krishnan) come to Mugilupete. Ganesh falls in love with Sowmya (Daisy Bopanna), a widow, staying with her in-laws Kodandaram (Anant Nag) and Padma (Padmaja Rao) while Diganth and Kitty fall for Kodandaram's daughters Radha (Neethoo) and Pavani (Bhavana Rao) respectively.  While Diganth-Radha and Kitty-Pavani get the green signal for marriage, Sowmya is hesitant to accept Ganesh as her life partner. The director shows how Ganesh wins her heart in a unique way.",7.4,0.2764
Satya In Love,29-03-2008,Kannada,Shivaraj Kumar,Genelia D'Souza,Gurukiran,"Satya In Love is a 2008 Kannada film directed by Raghava Loki and produced by Ramesh. The film stars Shivaraj Kumar, Genelia Dsouza, Srinath and Bullet Prakash in lead roles. Music was composed by Gurukiran.",0,0.2078
Minchina Ota,10-07-2008,Kannada,Vijay Raghavendra,Raai Laxmi,V. Manohar,"The Movie deals with Bhadra (Sriimurali) living in a slum,He group has rivalry with another group headed by Vijay (Vijay Raghavendra) a middle class Guy,they Both love a City girl (Raai Laxmi), their rivalry intesifies with the girl choosing bhadra over vijay.",0,0.2515
Gooli,21-03-2008,Kannada,Sudeep,Mamta Mohandas,J Anoop Seelin,A 2008 Indian Kannada-language action film.,0,0.1479
Buddhivantha,26-09-2008,Kannada,Upendra,Pooja Gandhi,,A 2008 Kannada film.,7,0.2103
Mast Maja Maadi,12-12-2008,Kannada,Sudeep,,P. B. Balaji,A 2008 Kannada film.,0,0.1749
Vamshi,02-10-2008,Kannada,Puneeth Rajkumar,Nikita Thukral,R. P. Patnaik,"An aspiring police officer and trainee Vamshi (Puneeth Rajkumar) is impulsive and aggressive in his ways, with even a little thing unleashing gruesome anger in him. This attitude costs him his dream, as he fails his interview when the panel realizes that he is too compulsive. However, there is a past that warrants for this behavior of his. When he is rejected by the Police academy, he joins his late father`s gang and becomes a goon. This, he doesn`t realize until later, distance him from his mother and lady love. Understanding their importance, when he tries to walk back from the path of violence and immorality, his henchmen do not let him. Will he be able to reform his life for his, and his family`s sake?",6,0.1827
Mr. Garagasa,12-04-2008,Kannada,Anant Nag,Pavitra Lokesh,Manikanth Kadri,"Muniya, a chatterbox, often meets a producer who has several personal problems. However, using ingenious ways, Muniya helps the producer get rid of his personal issues.",0,0.1821
Bhanta,13-09-2008,Kannada,Adi Lokesh,Rupa Sri,Abhiman Roy,"Bhanta is a Kannada drama movie, directed by Vishal Shekar. The cast of Bhanta includes Adi Lokesh, Rupa Sri and Pavan Kumar N R.",8,0.0833
Ganesha Matthe Banda,06-09-2008,Kannada,Vijay Raghavendra,Vinaya Prasad,V. Manohar,"Gayathri and Savithri, with differing outlooks on marriage, marry Shankar and Ganesha. However, Gayathri's reluctance to live with her in-laws and Savithri's obsession with Ganesha creates problems.",0,0.1204
Chaitrada Chandrama,06-09-2008,Kannada,Shobaraj,Amulya,S. Narayan,"Pankaj, a cricket player, falls in love with his classmate, Ammu, and elopes to Kashmir without playing the national level championship. Subsequently, Ammu's father asks Pankaj to prove his worth.",0,0.108
Haage Summane,26-12-2008,Kannada,Kiran Srinivas,Suhasi Dhami,Mano Murthy,"The story revolves around Preetham, who falls in love with Khushi, after reading her diary. However, he soon gets shocked to know that the diary is not hers. How will Preetham deal with this confusion?",0,0.0869
Mussanjemaathu,16-05-2008,Kannada,Sudeep,Divya Spandana,V. Sridhar,"Pradeep, a radio jockey hosts a popular programme ""Mussanjemaathu"" where he listens and offers solutions to people's problems, giving them solace. He is left on the spot when he can't find anyone to talk to about his problems.",6,0.0492
Birugaali,06-02-2009,Kannada,Kishore,,Arjun Janya,"Hacchi is an orphan who lives in a slum and works for a gangster. Trouble ensues when he tries to change himself for the woman he loves, while his employer's daughter also falls in love with him.",0,1.0374
Gilli,16-10-2009,Kannada,Srinivasa Murthy,Rakul Preet Singh,Yuvan Shankar Raja,"Guru a.k.a. Gilli is a young underachiever who frequently vents his frustrations through public outbursts. When Anitha, whose family has fallen on hard times, moves into his housing colony, he soon decides to pursue her with his love, but she keeps rejecting his advances.",0,0.5439
Manasaare,25-09-2009,Kannada,Diganth Manchale,Aindrita Ray,Mano Murthy,A guy is mistakenly stuck in a mental asylum where he falls in love with a girl.,7,0.442
Nanda,22-01-2009,Kannada,Shivaraj Kumar,Sandhya,V. Manohar,"Nanda (Shivarajkumar) owns a canteen in the college and given his age and maturity, he is referred to as senior by all the students and they take his advise on various issues. In all this, there is one girl who goes by the name of Kavya (Sandhya) who is in love with him since Nanda helps in getting her sister married.Nanda falls in love with Kavya but as fate would have it, he tends to fall on the wrong books of Kavya",0,0.3525
Savaari,10-04-2009,Kannada,Raghu Mukherjee,Kamalinee Mukherjee,E.S. Murthy,"Abhiram, a wealthy man, falls in love with Janaki, a doctor who serves the poor and needy. He dislikes her profession and tries to change her but things get complicated.",0,0.4095
Kempa,09-01-2009,Kannada,Santhosh Balaraj,Sai Dhanshika,,The story is set on the backdrop of Gopinatham village where Kempa (Santosh) is living with his sister Pragna (Nayana) and his life changes when the STF forces who arrive there in the search for Veerappan end up killing her. Kempa is out to seek revenge and in no time kills the three STF guys who did it,0,0.2955
Mooru Guttu Ondu Sullu Ondu Nija,06-11-2009,Kannada,Ramesh Aravind,Sudha Belawadi,Suma Shastri,"When the parents of four boys and girls go on a pilgrimage, they call over their respective lovers for a fun day. But a villager soon arrives claiming to be a distant relative, causing much confusion.",0,0.3363
Raaj,14-08-2009,Kannada,Puneeth Rajkumar,Priyanka Kothari,V. Harikrishna,"Hailing from a small village, Muthuraj aspires to be a great actor someday. He goes to the city to pursue his dreams and gets the role of a junior artist. His diligence gets him into the good books of an assistant director who casts him as lead in his new film. But the lead actress leaves the project when she discovers this. Or is this the real reason? Raaj the Showman finds out.",4,0.3727
Junglee,06-02-2009,Kannada,Duniya Vijay,Aindrita Ray,V. Harikrishna,"Junglee, a small-time actor, joins the world of crime. Soon, he meets Padma and they fall in love, but things turn upside down when he unknowingly kills Padma's father in a fight.",0,0.2975
Ghauttham,03-04-2009,Kannada,Prem Kumar,Kausalya,Gurukiran,"Gowtham, a cheerful young lad, hails from a well-to-do family. Unfortunately, he is often misunderstood by his father but his life changes when he falls in love.",0,0.1789
Circus,15-01-2009,Kannada,Ganesh,Archana Gupta,Emil Muhammed,"Dhanush tries to prank the authorities by sending a fake threatening letter to bomb a train. However, he soon realises that a terrorist group truly plans to do it and tries to thwart them.",0,0.1751
Dubai Babu,22-05-2009,Kannada,Upendra,Nikita Thukral,,A 2009 Kannada film.,0,0.2501
Raam,25-12-2009,Kannada,Puneeth Rajkumar,Priyamani,V. Harikrishna,"Pooja's rich uncles try to forcibly marry her off and Raam rescues her from this marriage. She falls in love with him, but her uncles don't approve of him. Now it is up to Raam to win their hearts.",5.5,0.1964
Male Barali Manju Irali,31-07-2009,Kannada,Srinagar Kitty,Parvathy Thiruvothu,Mano Murthy,"Male Barali Manju Irali is a 2009 Kannada drama film directed by Vijayalakshmi Singh. The movie draws inspiration from Sabrina (1995 film) starring Harrison Ford, Julia Ormond, and Greg Kinnear and was directed by Sydney Pollack.",0,0.2299
Eddelu Manjunatha,17-07-2009,Kannada,Jaggesh,,,Manjunatha is a lazy man who does not want to struggle to earn a living. He gets married to a hard working woman who works in a garment factory and decides to change his attitude towards life.,0,0.1451
Hatrick Hodi Maga,08-05-2009,Kannada,Shivaraj Kumar,Manju Bhargavi,Jassie Gift,Hatrick Hodi Maga movie is having strong story with some actions.Hodi Maga refers to a mother asking her son to beat up someone. Shivarajkumar plays the lead role.Nicolette Bird is playing the role of teacher and Manju plays mother role.,0,0.1712
Jolly Days,23-01-2009,Kannada,Pradeep,Kishori Balal,Mickey J Meyer,"A group of college students, who are close friends, face several challenging situations during their four years at an engineering college.",0,0.1364
